,route_id,from_stop_id,to_stop_id,min_transfer_time,from_route_id,to_route_id
6992,10154_109,60191001005,60191001005,60.0,10154_109,10154_109
6993,10154_109,60191001005,60191001005,60.0,10155_109,10154_109
6994,10154_109,60191001005,60191001005,60.0,10229_109,10154_109
6995,10154_109,60191001005,60191001005,60.0,11536_109,10154_109
6996,10154_109,60191001005,60191001005,60.0,11537_109,10154_109
6997,10154_109,60192001003,60192001003,,10154_109,10154_109
6998,10154_109,60192001003,60192001003,,10155_109,10154_109
6999,10154_109,60192001003,60192001003,,10167_109,10154_109
7000,10154_109,60192001003,60192001003,,10170_109,10154_109
7001,10154_109,60192001003,60192001003,,10229_109,10154_109
7002,10154_109,60192001003,60192001003,,10271_109,10154_109
7003,10154_109,60192001003,60192001003,,11536_109,10154_109
7004,10154_109,60192001003,60192001003,,11537_109,10154_109
7005,10154_109,60192001003,60192001004,,10154_109,10154_109
7006,10154_109,60192001003,60192001004,,10155_109,10154_109
7007,10154_109,60192001003,60192001004,,10167_109,10154_109
7008,10154_109,60192001003,60192001004,,10170_109,10154_109
7009,10154_109,60192001003,60192001004,,10229_109,10154_109
7010,10154_109,60192001003,60192001004,,10271_109,10154_109
7011,10154_109,60192001003,60192001004,,11536_109,10154_109
7012,10154_109,60192001003,60192001004,,11537_109,10154_109
7013,10154_109,60192001003,60192001005,120.0,10154_109,10154_109
7014,10154_109,60192001003,60192001005,120.0,10155_109,10154_109
7015,10154_109,60192001003,60192001005,120.0,10167_109,10154_109
7016,10154_109,60192001003,60192001005,120.0,10170_109,10154_109
7017,10154_109,60192001003,60192001005,120.0,10229_109,10154_109
7018,10154_109,60192001003,60192001005,120.0,10271_109,10154_109
7019,10154_109,60192001003,60192001005,120.0,11536_109,10154_109
7020,10154_109,60192001003,60192001005,120.0,11537_109,10154_109
7021,10154_109,60192001004,60192001003,,10154_109,10154_109
7022,10154_109,60192001004,60192001003,120.0,10229_109,10154_109
7023,10154_109,60192001004,60192001003,,10271_109,10154_109
7024,10154_109,60192001004,60192001004,,10154_109,10154_109
7025,10154_109,60192001004,60192001004,120.0,10229_109,10154_109
7026,10154_109,60192001004,60192001004,,10271_109,10154_109
7027,10154_109,60192001004,60192001005,120.0,10154_109,10154_109
7028,10154_109,60192001004,60192001005,180.0,10229_109,10154_109
7029,10154_109,60192001004,60192001005,120.0,10271_109,10154_109
7030,10154_109,60192001005,60192001003,120.0,10154_109,10154_109
7031,10154_109,60192001005,60192001003,120.0,10155_109,10154_109
7032,10154_109,60192001005,60192001003,120.0,10167_109,10154_109
7033,10154_109,60192001005,60192001003,120.0,10170_109,10154_109
7034,10154_109,60192001005,60192001003,120.0,10229_109,10154_109
7035,10154_109,60192001005,60192001003,120.0,10271_109,10154_109
7036,10154_109,60192001005,60192001003,120.0,11536_109,10154_109
7037,10154_109,60192001005,60192001003,120.0,11537_109,10154_109
7038,10154_109,60192001005,60192001004,120.0,10154_109,10154_109
7039,10154_109,60192001005,60192001004,120.0,10155_109,10154_109
7040,10154_109,60192001005,60192001004,120.0,10167_109,10154_109
7041,10154_109,60192001005,60192001004,120.0,10170_109,10154_109
7042,10154_109,60192001005,60192001004,120.0,10229_109,10154_109
7043,10154_109,60192001005,60192001004,120.0,10271_109,10154_109
7044,10154_109,60192001005,60192001004,120.0,11536_109,10154_109
7045,10154_109,60192001005,60192001004,120.0,11537_109,10154_109
7046,10154_109,60192001005,60192001005,,10154_109,10154_109
7047,10154_109,60192001005,60192001005,,10155_109,10154_109
7048,10154_109,60192001005,60192001005,,10167_109,10154_109
7049,10154_109,60192001005,60192001005,,10170_109,10154_109
7050,10154_109,60192001005,60192001005,180.0,10229_109,10154_109
7051,10154_109,60192001005,60192001005,,10271_109,10154_109
7052,10154_109,60192001005,60192001005,,11536_109,10154_109
7053,10154_109,60192001005,60192001005,,11537_109,10154_109
7054,10154_109,60192001006,60192001003,120.0,10167_109,10154_109
7055,10154_109,60192001006,60192001004,120.0,10167_109,10154_109
7056,10154_109,60192001006,60192001005,,10167_109,10154_109
7057,10154_109,60193002003,60193002004,,10155_109,10154_109
7058,10154_109,60193002003,60193002004,,11536_109,10154_109
7059,10154_109,60193002004,60193002003,60.0,10155_109,10154_109
7060,10154_109,60193002004,60193002003,60.0,11536_109,10154_109
7061,10154_109,60058101501,60058100531,300.0,10143_109,10154_109
7062,10154_109,60058101501,60058100531,300.0,10144_109,10154_109
7063,10154_109,60058101501,60058100531,300.0,10145_109,10154_109
7064,10154_109,60058101501,60058100531,300.0,10278_109,10154_109
7065,10154_109,60058101501,60058100532,300.0,10143_109,10154_109
7066,10154_109,60058101501,60058100532,300.0,10144_109,10154_109
7067,10154_109,60058101501,60058100532,300.0,10145_109,10154_109
7068,10154_109,60058101501,60058100532,300.0,10278_109,10154_109
7069,10154_109,60058101502,60058100531,120.0,10142_109,10154_109
7070,10154_109,60058101502,60058100531,300.0,10143_109,10154_109
7071,10154_109,60058101502,60058100531,300.0,10144_109,10154_109
7072,10154_109,60058101502,60058100531,300.0,10145_109,10154_109
7073,10154_109,60058101502,60058100531,300.0,10278_109,10154_109
7074,10154_109,60058101502,60058100532,120.0,10142_109,10154_109
7075,10154_109,60058101502,60058100532,300.0,10143_109,10154_109
7076,10154_109,60058101502,60058100532,300.0,10144_109,10154_109
7077,10154_109,60058101502,60058100532,300.0,10145_109,10154_109
7078,10154_109,60058101502,60058100532,300.0,10278_109,10154_109
7079,10154_109,60058100531,60058100531,,10154_109,10154_109
7080,10154_109,60058100531,60058100531,,10155_109,10154_109
7081,10154_109,60058100531,60058100531,,10223_109,10154_109
7082,10154_109,60058100531,60058100531,,10224_109,10154_109
7083,10154_109,60058100531,60058100531,,11537_109,10154_109
7084,10154_109,60058100531,60058100532,,10154_109,10154_109
7085,10154_109,60058100531,60058100532,,10155_109,10154_109
7086,10154_109,60058100531,60058100532,,10223_109,10154_109
7087,10154_109,60058100531,60058100532,,10224_109,10154_109
7088,10154_109,60058100531,60058100532,,11537_109,10154_109
7089,10154_109,60058100532,60058100531,,10154_109,10154_109
7090,10154_109,60058100532,60058100531,,10155_109,10154_109
7091,10154_109,60058100532,60058100531,,10226_109,10154_109
7092,10154_109,60058100532,60058100531,,10227_109,10154_109
7093,10154_109,60058100532,60058100531,,11537_109,10154_109
7094,10154_109,60058100532,60058100532,,10154_109,10154_109
7095,10154_109,60058100532,60058100532,,10155_109,10154_109
7096,10154_109,60058100532,60058100532,,10226_109,10154_109
7097,10154_109,60058100532,60058100532,,10227_109,10154_109
7098,10154_109,60058100532,60058100532,,11537_109,10154_109
7099,10154_109,60186001811,60186001812,,10155_109,10154_109
7100,10154_109,60186001811,60186001812,,10167_109,10154_109
7101,10154_109,60186001811,60186001812,,11536_109,10154_109
7102,10154_109,60186001811,60186001812,,11537_109,10154_109
7103,10154_109,60186001811,60186001813,120.0,10155_109,10154_109
7104,10154_109,60186001811,60186001813,120.0,10167_109,10154_109
7105,10154_109,60186001811,60186001813,120.0,11536_109,10154_109
7106,10154_109,60186001811,60186001813,120.0,11537_109,10154_109
7107,10154_109,60186001811,60186001814,120.0,10155_109,10154_109
7108,10154_109,60186001811,60186001814,120.0,10167_109,10154_109
7109,10154_109,60186001811,60186001814,120.0,11536_109,10154_109
7110,10154_109,60186001811,60186001814,120.0,11537_109,10154_109
7111,10154_109,60186001812,60186001812,,10154_109,10154_109
7112,10154_109,60186001812,60186001812,,10155_109,10154_109
7113,10154_109,60186001812,60186001812,,10167_109,10154_109
7114,10154_109,60186001812,60186001812,,10271_109,10154_109
7115,10154_109,60186001812,60186001812,,11536_109,10154_109
7116,10154_109,60186001812,60186001812,,11537_109,10154_109
7117,10154_109,60186001812,60186001813,120.0,10154_109,10154_109
7118,10154_109,60186001812,60186001813,120.0,10155_109,10154_109
7119,10154_109,60186001812,60186001813,120.0,10167_109,10154_109
7120,10154_109,60186001812,60186001813,120.0,10271_109,10154_109
7121,10154_109,60186001812,60186001813,120.0,11536_109,10154_109
7122,10154_109,60186001812,60186001813,120.0,11537_109,10154_109
7123,10154_109,60186001812,60186001814,120.0,10154_109,10154_109
7124,10154_109,60186001812,60186001814,120.0,10155_109,10154_109
7125,10154_109,60186001812,60186001814,120.0,10167_109,10154_109
7126,10154_109,60186001812,60186001814,120.0,10271_109,10154_109
7127,10154_109,60186001812,60186001814,120.0,11536_109,10154_109
7128,10154_109,60186001812,60186001814,120.0,11537_109,10154_109
7129,10154_109,60186001813,60186001812,120.0,10154_109,10154_109
7130,10154_109,60186001813,60186001812,120.0,10155_109,10154_109
7131,10154_109,60186001813,60186001812,120.0,10167_109,10154_109
7132,10154_109,60186001813,60186001812,120.0,11536_109,10154_109
7133,10154_109,60186001813,60186001813,,10154_109,10154_109
7134,10154_109,60186001813,60186001813,,10155_109,10154_109
7135,10154_109,60186001813,60186001813,,10167_109,10154_109
7136,10154_109,60186001813,60186001813,,11536_109,10154_109
7137,10154_109,60186001813,60186001814,,10154_109,10154_109
7138,10154_109,60186001813,60186001814,,10155_109,10154_109
7139,10154_109,60186001813,60186001814,,10167_109,10154_109
7140,10154_109,60186001813,60186001814,,11536_109,10154_109
7141,10154_109,60186001814,60186001812,120.0,10154_109,10154_109
7142,10154_109,60186001814,60186001812,120.0,10155_109,10154_109
7143,10154_109,60186001814,60186001812,120.0,10167_109,10154_109
7144,10154_109,60186001814,60186001812,120.0,11537_109,10154_109
7145,10154_109,60186001814,60186001813,,10154_109,10154_109
7146,10154_109,60186001814,60186001813,,10155_109,10154_109
7147,10154_109,60186001814,60186001813,,10167_109,10154_109
7148,10154_109,60186001814,60186001813,,11537_109,10154_109
7149,10154_109,60186001814,60186001814,,10154_109,10154_109
7150,10154_109,60186001814,60186001814,,10155_109,10154_109
7151,10154_109,60186001814,60186001814,,10167_109,10154_109
7152,10154_109,60186001814,60186001814,,11537_109,10154_109
7153,10150_109,450009182002,60182002853,180.0,12532_900,10150_109
7154,10150_109,450009182002,60182002854,180.0,12532_900,10150_109
7155,10150_109,60120004624,60120004621,,10165_109,10150_109
7156,10150_109,60120004622,60120004621,,10165_109,10150_109
7157,10150_109,60120004622,60120004621,,10166_109,10150_109
7158,10150_109,70101005827,60180001834,180.0,17329_700,10150_109
7159,10150_109,70101005827,60180001834,180.0,17373_700,10150_109
7160,10150_109,70101005827,60180001834,180.0,17536_700,10150_109
7161,10150_109,70101005827,60180001834,180.0,18374_700,10150_109
7162,10150_109,70301009613,60180001834,180.0,17417_900,10150_109
7163,10150_109,70301009613,60180001834,180.0,17420_900,10150_109
7164,10150_109,70301009666,60180001834,180.0,17419_900,10150_109
7165,10150_109,70301009666,60180001834,180.0,17422_900,10150_109
7166,10150_109,60120004621,60120004621,,10165_109,10150_109
7167,10150_109,60120004621,60120004621,,10166_109,10150_109
7168,10149_109,60120005008,60120005009,600.0,10148_109,10149_109
7169,10149_109,60120005008,60120005009,120.0,10157_109,10149_109
7170,10149_109,60120005008,60120005009,120.0,10158_109,10149_109
7171,10149_109,60120005008,60120005009,120.0,10162_109,10149_109
7172,10149_109,60120005008,60120005009,120.0,10163_109,10149_109
7173,10149_109,60120005008,60120005009,600.0,10165_109,10149_109
7174,10149_109,60120005008,60120005009,120.0,10170_109,10149_109
7175,10149_109,60120005008,60120005010,600.0,10148_109,10149_109
7176,10149_109,60120005008,60120005010,120.0,10157_109,10149_109
7177,10149_109,60120005008,60120005010,120.0,10158_109,10149_109
7178,10149_109,60120005008,60120005010,120.0,10162_109,10149_109
7179,10149_109,60120005008,60120005010,120.0,10163_109,10149_109
7180,10149_109,60120005008,60120005010,600.0,10165_109,10149_109
7181,10149_109,60120005008,60120005010,120.0,10170_109,10149_109
7182,10149_109,60120005009,60120005009,600.0,10148_109,10149_109
7183,10149_109,60120005009,60120005009,600.0,10149_109,10149_109
7184,10149_109,60120005009,60120005009,120.0,10157_109,10149_109
7185,10149_109,60120005009,60120005009,120.0,10159_109,10149_109
7186,10149_109,60120005009,60120005009,120.0,10163_109,10149_109
7187,10149_109,60120005009,60120005009,600.0,10165_109,10149_109
7188,10149_109,60120005009,60120005009,600.0,10166_109,10149_109
7189,10149_109,60120005009,60120005009,120.0,10170_109,10149_109
7190,10149_109,60120005009,60120005010,600.0,10148_109,10149_109
7191,10149_109,60120005009,60120005010,600.0,10149_109,10149_109
7192,10149_109,60120005009,60120005010,120.0,10157_109,10149_109
7193,10149_109,60120005009,60120005010,120.0,10159_109,10149_109
7194,10149_109,60120005009,60120005010,120.0,10163_109,10149_109
7195,10149_109,60120005009,60120005010,600.0,10165_109,10149_109
7196,10149_109,60120005009,60120005010,600.0,10166_109,10149_109
7197,10149_109,60120005009,60120005010,120.0,10170_109,10149_109
7198,10149_109,60120005010,60120005009,600.0,10148_109,10149_109
7199,10149_109,60120005010,60120005009,600.0,10149_109,10149_109
7200,10149_109,60120005010,60120005009,120.0,10157_109,10149_109
7201,10149_109,60120005010,60120005009,120.0,10158_109,10149_109
7202,10149_109,60120005010,60120005009,120.0,10159_109,10149_109
7203,10149_109,60120005010,60120005009,120.0,10162_109,10149_109
7204,10149_109,60120005010,60120005009,120.0,10163_109,10149_109
7205,10149_109,60120005010,60120005009,600.0,10165_109,10149_109
7206,10149_109,60120005010,60120005009,600.0,10166_109,10149_109
7207,10149_109,60120005010,60120005009,120.0,10170_109,10149_109
7208,10149_109,60120005010,60120005010,600.0,10148_109,10149_109
7209,10149_109,60120005010,60120005010,600.0,10149_109,10149_109
7210,10149_109,60120005010,60120005010,,10157_109,10149_109
7211,10149_109,60120005010,60120005010,120.0,10158_109,10149_109
7212,10149_109,60120005010,60120005010,,10159_109,10149_109
7213,10149_109,60120005010,60120005010,120.0,10162_109,10149_109
7214,10149_109,60120005010,60120005010,120.0,10163_109,10149_109
7215,10149_109,60120005010,60120005010,600.0,10165_109,10149_109
7216,10149_109,60120005010,60120005010,600.0,10166_109,10149_109
7217,10149_109,60120005010,60120005010,,10170_109,10149_109
7218,10149_109,60120005011,60120005009,600.0,10148_109,10149_109
7219,10149_109,60120005011,60120005009,120.0,10157_109,10149_109
7220,10149_109,60120005011,60120005009,120.0,10158_109,10149_109
7221,10149_109,60120005011,60120005009,120.0,10162_109,10149_109
7222,10149_109,60120005011,60120005009,120.0,10163_109,10149_109
7223,10149_109,60120005011,60120005009,120.0,10170_109,10149_109
7224,10149_109,60120005011,60120005010,600.0,10148_109,10149_109
7225,10149_109,60120005011,60120005010,,10157_109,10149_109
7226,10149_109,60120005011,60120005010,,10158_109,10149_109
7227,10149_109,60120005011,60120005010,,10162_109,10149_109
7228,10149_109,60120005011,60120005010,,10163_109,10149_109
7229,10149_109,60120005011,60120005010,,10170_109,10149_109
7230,10149_109,450009182002,60182002853,180.0,12532_900,10149_109
7231,10149_109,450009182002,60182002854,180.0,12532_900,10149_109
7232,10149_109,60120901551,60120003654,180.0,10167_109,10149_109
7233,10149_109,60120901551,60120003654,180.0,10223_109,10149_109
7234,10149_109,60120901551,60120003654,180.0,10224_109,10149_109
7235,10149_109,60120901551,60120003654,180.0,12003_109,10149_109
7236,10149_109,60120901551,60120003652,180.0,10167_109,10149_109
7237,10149_109,60120901551,60120003652,180.0,10223_109,10149_109
7238,10149_109,60120901551,60120003652,180.0,10224_109,10149_109
7239,10149_109,60120901551,60120003652,180.0,12003_109,10149_109
7240,10149_109,60120901551,60120003653,180.0,10167_109,10149_109
7241,10149_109,60120901551,60120003653,180.0,10223_109,10149_109
7242,10149_109,60120901551,60120003653,180.0,10224_109,10149_109
7243,10149_109,60120901551,60120003653,180.0,12003_109,10149_109
7244,10149_109,60120901552,60120003654,180.0,10167_109,10149_109
7245,10149_109,60120901552,60120003654,180.0,10226_109,10149_109
7246,10149_109,60120901552,60120003654,180.0,10227_109,10149_109
7247,10149_109,60120901552,60120003654,180.0,12003_109,10149_109
7248,10149_109,60120901552,60120003652,180.0,10167_109,10149_109
7249,10149_109,60120901552,60120003652,180.0,10226_109,10149_109
7250,10149_109,60120901552,60120003652,180.0,10227_109,10149_109
7251,10149_109,60120901552,60120003652,180.0,12003_109,10149_109
7252,10149_109,60120901552,60120003653,180.0,10167_109,10149_109
7253,10149_109,60120901552,60120003653,180.0,10226_109,10149_109
7254,10149_109,60120901552,60120003653,180.0,10227_109,10149_109
7255,10149_109,60120901552,60120003653,180.0,12003_109,10149_109
7256,10149_109,60120004624,60120004624,,10148_109,10149_109
7257,10149_109,60120004624,60120004624,,10149_109,10149_109
7258,10149_109,60120004624,60120004624,120.0,10157_109,10149_109
7259,10149_109,60120004624,60120004624,120.0,10158_109,10149_109
7260,10149_109,60120004624,60120004624,120.0,10162_109,10149_109
7261,10149_109,60120004624,60120004624,120.0,10163_109,10149_109
7262,10149_109,60120004624,60120004624,,10165_109,10149_109
7263,10149_109,60120004624,60120004624,120.0,10170_109,10149_109
7264,10149_109,60120004624,60120004622,,10148_109,10149_109
7265,10149_109,60120004624,60120004622,,10149_109,10149_109
7266,10149_109,60120004624,60120004622,120.0,10157_109,10149_109
7267,10149_109,60120004624,60120004622,120.0,10158_109,10149_109
7268,10149_109,60120004624,60120004622,120.0,10162_109,10149_109
7269,10149_109,60120004624,60120004622,120.0,10163_109,10149_109
7270,10149_109,60120004624,60120004622,,10165_109,10149_109
7271,10149_109,60120004624,60120004622,120.0,10170_109,10149_109
7272,10149_109,60120004624,60120004621,,10148_109,10149_109
7273,10149_109,60120004624,60120004621,,10149_109,10149_109
7274,10149_109,60120004624,60120004621,120.0,10157_109,10149_109
7275,10149_109,60120004624,60120004621,120.0,10158_109,10149_109
7276,10149_109,60120004624,60120004621,120.0,10162_109,10149_109
7277,10149_109,60120004624,60120004621,120.0,10163_109,10149_109
7278,10149_109,60120004624,60120004621,120.0,10165_109,10149_109
7279,10149_109,60120004624,60120004621,120.0,10170_109,10149_109
7280,10149_109,60120004622,60120004624,,10148_109,10149_109
7281,10149_109,60120004622,60120004624,,10149_109,10149_109
7282,10149_109,60120004622,60120004624,120.0,10157_109,10149_109
7283,10149_109,60120004622,60120004624,120.0,10158_109,10149_109
7284,10149_109,60120004622,60120004624,120.0,10159_109,10149_109
7285,10149_109,60120004622,60120004624,120.0,10163_109,10149_109
7286,10149_109,60120004622,60120004624,,10165_109,10149_109
7287,10149_109,60120004622,60120004624,,10166_109,10149_109
7288,10149_109,60120004622,60120004624,120.0,10170_109,10149_109
7289,10149_109,60120004622,60120004622,,10148_109,10149_109
7290,10149_109,60120004622,60120004622,,10149_109,10149_109
7291,10149_109,60120004622,60120004622,120.0,10157_109,10149_109
7292,10149_109,60120004622,60120004622,120.0,10158_109,10149_109
7293,10149_109,60120004622,60120004622,120.0,10159_109,10149_109
7294,10149_109,60120004622,60120004622,120.0,10163_109,10149_109
7295,10149_109,60120004622,60120004622,,10165_109,10149_109
7296,10149_109,60120004622,60120004622,,10166_109,10149_109
7297,10149_109,60120004622,60120004622,120.0,10170_109,10149_109
7298,10149_109,60120004622,60120004621,,10148_109,10149_109
7299,10149_109,60120004622,60120004621,,10149_109,10149_109
7300,10149_109,60120004622,60120004621,120.0,10157_109,10149_109
7301,10149_109,60120004622,60120004621,120.0,10158_109,10149_109
7302,10149_109,60120004622,60120004621,120.0,10159_109,10149_109
7303,10149_109,60120004622,60120004621,120.0,10163_109,10149_109
7304,10149_109,60120004622,60120004621,120.0,10165_109,10149_109
7305,10149_109,60120004622,60120004621,120.0,10166_109,10149_109
7306,10149_109,60120004622,60120004621,120.0,10170_109,10149_109
7307,10149_109,70101005827,60180001833,180.0,17329_700,10149_109
7308,10149_109,70101005827,60180001833,180.0,17373_700,10149_109
7309,10149_109,70101005827,60180001833,180.0,17536_700,10149_109
7310,10149_109,70101005827,60180001833,180.0,18374_700,10149_109
7311,10149_109,70101005827,60180001834,180.0,17329_700,10149_109
7312,10149_109,70101005827,60180001834,180.0,17373_700,10149_109
7313,10149_109,70101005827,60180001834,180.0,17536_700,10149_109
7314,10149_109,70101005827,60180001834,180.0,18374_700,10149_109
7315,10149_109,70301009613,60180001833,180.0,17417_900,10149_109
7316,10149_109,70301009613,60180001833,180.0,17420_900,10149_109
7317,10149_109,70301009613,60180001834,180.0,17417_900,10149_109
7318,10149_109,70301009613,60180001834,180.0,17420_900,10149_109
7319,10149_109,70301009666,60180001833,180.0,17419_900,10149_109
7320,10149_109,70301009666,60180001833,180.0,17422_900,10149_109
7321,10149_109,70301009666,60180001834,180.0,17419_900,10149_109
7322,10149_109,70301009666,60180001834,180.0,17422_900,10149_109
7323,10149_109,60120003654,60120003654,60.0,10148_109,10149_109
7324,10149_109,60120003654,60120003654,60.0,10149_109,10149_109
7325,10149_109,60120003654,60120003654,240.0,10157_109,10149_109
7326,10149_109,60120003654,60120003654,240.0,10158_109,10149_109
7327,10149_109,60120003654,60120003654,180.0,10162_109,10149_109
7328,10149_109,60120003654,60120003654,240.0,10163_109,10149_109
7329,10149_109,60120003654,60120003654,60.0,10165_109,10149_109
7330,10149_109,60120003654,60120003654,180.0,10170_109,10149_109
7331,10149_109,60120003654,60120003652,60.0,10148_109,10149_109
7332,10149_109,60120003654,60120003652,60.0,10149_109,10149_109
7333,10149_109,60120003654,60120003652,240.0,10157_109,10149_109
7334,10149_109,60120003654,60120003652,240.0,10158_109,10149_109
7335,10149_109,60120003654,60120003652,180.0,10162_109,10149_109
7336,10149_109,60120003654,60120003652,240.0,10163_109,10149_109
7337,10149_109,60120003654,60120003652,60.0,10165_109,10149_109
7338,10149_109,60120003654,60120003652,180.0,10170_109,10149_109
7339,10149_109,60120003654,60120003653,60.0,10148_109,10149_109
7340,10149_109,60120003654,60120003653,60.0,10149_109,10149_109
7341,10149_109,60120003654,60120003653,240.0,10157_109,10149_109
7342,10149_109,60120003654,60120003653,240.0,10158_109,10149_109
7343,10149_109,60120003654,60120003653,180.0,10162_109,10149_109
7344,10149_109,60120003654,60120003653,240.0,10163_109,10149_109
7345,10149_109,60120003654,60120003653,240.0,10165_109,10149_109
7346,10149_109,60120003654,60120003653,180.0,10170_109,10149_109
7347,10149_109,60120003652,60120003654,60.0,10148_109,10149_109
7348,10149_109,60120003652,60120003654,60.0,10149_109,10149_109
7349,10149_109,60120003652,60120003654,60.0,10150_109,10149_109
7350,10149_109,60120003652,60120003654,240.0,10157_109,10149_109
7351,10149_109,60120003652,60120003654,240.0,10158_109,10149_109
7352,10149_109,60120003652,60120003654,240.0,10159_109,10149_109
7353,10149_109,60120003652,60120003654,120.0,10162_109,10149_109
7354,10149_109,60120003652,60120003654,240.0,10163_109,10149_109
7355,10149_109,60120003652,60120003654,60.0,10165_109,10149_109
7356,10149_109,60120003652,60120003654,60.0,10166_109,10149_109
7357,10149_109,60120003652,60120003652,60.0,10148_109,10149_109
7358,10149_109,60120003652,60120003652,60.0,10149_109,10149_109
7359,10149_109,60120003652,60120003652,60.0,10150_109,10149_109
7360,10149_109,60120003652,60120003652,240.0,10157_109,10149_109
7361,10149_109,60120003652,60120003652,240.0,10158_109,10149_109
7362,10149_109,60120003652,60120003652,240.0,10159_109,10149_109
7363,10149_109,60120003652,60120003652,120.0,10162_109,10149_109
7364,10149_109,60120003652,60120003652,240.0,10163_109,10149_109
7365,10149_109,60120003652,60120003652,60.0,10165_109,10149_109
7366,10149_109,60120003652,60120003652,60.0,10166_109,10149_109
7367,10149_109,60120003652,60120003653,60.0,10148_109,10149_109
7368,10149_109,60120003652,60120003653,60.0,10149_109,10149_109
7369,10149_109,60120003652,60120003653,60.0,10150_109,10149_109
7370,10149_109,60120003652,60120003653,240.0,10157_109,10149_109
7371,10149_109,60120003652,60120003653,240.0,10158_109,10149_109
7372,10149_109,60120003652,60120003653,240.0,10159_109,10149_109
7373,10149_109,60120003652,60120003653,60.0,10162_109,10149_109
7374,10149_109,60120003652,60120003653,240.0,10163_109,10149_109
7375,10149_109,60120003652,60120003653,240.0,10165_109,10149_109
7376,10149_109,60120003652,60120003653,240.0,10166_109,10149_109
7377,10149_109,60120004621,60120004624,,10149_109,10149_109
7378,10149_109,60120004621,60120004624,120.0,10157_109,10149_109
7379,10149_109,60120004621,60120004624,120.0,10158_109,10149_109
7380,10149_109,60120004621,60120004624,120.0,10159_109,10149_109
7381,10149_109,60120004621,60120004624,120.0,10162_109,10149_109
7382,10149_109,60120004621,60120004624,120.0,10163_109,10149_109
7383,10149_109,60120004621,60120004624,,10165_109,10149_109
7384,10149_109,60120004621,60120004624,,10166_109,10149_109
7385,10149_109,60120004621,60120004622,,10149_109,10149_109
7386,10149_109,60120004621,60120004622,120.0,10157_109,10149_109
7387,10149_109,60120004621,60120004622,120.0,10158_109,10149_109
7388,10149_109,60120004621,60120004622,120.0,10159_109,10149_109
7389,10149_109,60120004621,60120004622,120.0,10162_109,10149_109
7390,10149_109,60120004621,60120004622,120.0,10163_109,10149_109
7391,10149_109,60120004621,60120004622,,10165_109,10149_109
7392,10149_109,60120004621,60120004622,,10166_109,10149_109
7393,10149_109,60120004621,60120004621,,10149_109,10149_109
7394,10149_109,60120004621,60120004621,120.0,10157_109,10149_109
7395,10149_109,60120004621,60120004621,120.0,10158_109,10149_109
7396,10149_109,60120004621,60120004621,120.0,10159_109,10149_109
7397,10149_109,60120004621,60120004621,120.0,10162_109,10149_109
7398,10149_109,60120004621,60120004621,120.0,10163_109,10149_109
7399,10149_109,60120004621,60120004621,120.0,10165_109,10149_109
7400,10149_109,60120004621,60120004621,120.0,10166_109,10149_109
7401,10149_109,60120003653,60120003654,60.0,10148_109,10149_109
7402,10149_109,60120003653,60120003654,60.0,10149_109,10149_109
7403,10149_109,60120003653,60120003654,120.0,10157_109,10149_109
7404,10149_109,60120003653,60120003654,120.0,10158_109,10149_109
7405,10149_109,60120003653,60120003654,120.0,10162_109,10149_109
7406,10149_109,60120003653,60120003654,120.0,10163_109,10149_109
7407,10149_109,60120003653,60120003652,60.0,10148_109,10149_109
7408,10149_109,60120003653,60120003652,60.0,10149_109,10149_109
7409,10149_109,60120003653,60120003652,120.0,10157_109,10149_109
7410,10149_109,60120003653,60120003652,120.0,10158_109,10149_109
7411,10149_109,60120003653,60120003652,120.0,10162_109,10149_109
7412,10149_109,60120003653,60120003652,120.0,10163_109,10149_109
7413,10149_109,60120003653,60120003653,60.0,10148_109,10149_109
7414,10149_109,60120003653,60120003653,60.0,10149_109,10149_109
7415,10149_109,60120003653,60120003653,60.0,10157_109,10149_109
7416,10149_109,60120003653,60120003653,60.0,10158_109,10149_109
7417,10149_109,60120003653,60120003653,60.0,10162_109,10149_109
7418,10149_109,60120003653,60120003653,60.0,10163_109,10149_109
7419,10149_109,60120004623,60120004624,,10148_109,10149_109
7420,10149_109,60120004623,60120004624,120.0,10157_109,10149_109
7421,10149_109,60120004623,60120004624,120.0,10158_109,10149_109
7422,10149_109,60120004623,60120004624,120.0,10162_109,10149_109
7423,10149_109,60120004623,60120004624,120.0,10163_109,10149_109
7424,10149_109,60120004623,60120004624,120.0,10170_109,10149_109
7425,10149_109,60120004623,60120004622,,10148_109,10149_109
7426,10149_109,60120004623,60120004622,120.0,10157_109,10149_109
7427,10149_109,60120004623,60120004622,120.0,10158_109,10149_109
7428,10149_109,60120004623,60120004622,120.0,10162_109,10149_109
7429,10149_109,60120004623,60120004622,120.0,10163_109,10149_109
7430,10149_109,60120004623,60120004622,120.0,10170_109,10149_109
7431,10149_109,60120004623,60120004621,,10148_109,10149_109
7432,10149_109,60120004623,60120004621,120.0,10157_109,10149_109
7433,10149_109,60120004623,60120004621,120.0,10158_109,10149_109
7434,10149_109,60120004623,60120004621,120.0,10162_109,10149_109
7435,10149_109,60120004623,60120004621,120.0,10163_109,10149_109
7436,10149_109,60120004623,60120004621,120.0,10170_109,10149_109
7437,10149_109,60120003651,60120003654,120.0,10157_109,10149_109
7438,10149_109,60120003651,60120003654,120.0,10158_109,10149_109
