,route_id,service_id,trip_id,trip_headsign,direction_id,shape_id
4118,10231_700,256,120839784,S Blankenfelde (TF) Bhf,1,3540
4119,10231_700,256,120839783,S Blankenfelde (TF) Bhf,1,3540
4120,10231_700,256,120839782,S Blankenfelde (TF) Bhf,1,3540
4121,10231_700,256,120839781,S Blankenfelde (TF) Bhf,1,3540
4122,10231_700,256,120839780,S Blankenfelde (TF) Bhf,1,3540
4123,10231_700,256,120839779,S Blankenfelde (TF) Bhf,1,3540
4124,10231_700,256,120839778,S Blankenfelde (TF) Bhf,1,3540
4125,10231_700,256,120839777,S Blankenfelde (TF) Bhf,1,3540
4126,10231_700,256,120839776,S Blankenfelde (TF) Bhf,1,3540
4127,10231_700,256,120839775,S Blankenfelde (TF) Bhf,1,3540
4128,10231_700,256,120839774,S Blankenfelde (TF) Bhf,1,3540
4129,10231_700,256,120839773,S Blankenfelde (TF) Bhf,1,3540
4130,10231_700,256,120839772,S Blankenfelde (TF) Bhf,1,3540
4131,10231_700,256,120839771,S Blankenfelde (TF) Bhf,1,3540
4132,10231_700,256,120839770,S Blankenfelde (TF) Bhf,1,3540
4133,10231_700,256,120839769,S Blankenfelde (TF) Bhf,1,3540
4134,10231_700,256,120839768,S Blankenfelde (TF) Bhf,1,3540
4135,10231_700,256,120839767,S Blankenfelde (TF) Bhf,1,3540
4136,10231_700,257,120839759,S Blankenfelde (TF) Bhf,1,3540
4137,10231_700,256,120839758,S Blankenfelde (TF) Bhf,1,3540
4138,10231_700,257,120839757,S Blankenfelde (TF) Bhf,1,3540
4139,10231_700,256,120839756,S Blankenfelde (TF) Bhf,1,3540
4140,10231_700,257,120839755,S Blankenfelde (TF) Bhf,1,3540
4141,10231_700,256,120839754,S Blankenfelde (TF) Bhf,1,3540
4142,10231_700,256,120839753,S Blankenfelde (TF) Bhf,1,3540
4143,10231_700,256,120839752,S Blankenfelde (TF) Bhf,1,3540
4144,10231_700,256,120839751,S Blankenfelde (TF) Bhf,1,3540
4145,10231_700,258,120839750,S Blankenfelde (TF) Bhf,1,3540
4146,10231_700,257,120839749,S Blankenfelde (TF) Bhf,1,3540
4147,10231_700,257,120839748,S Blankenfelde (TF) Bhf,1,3540
4148,10231_700,257,120839747,S Blankenfelde (TF) Bhf,1,3540
4149,10231_700,257,120839746,S Blankenfelde (TF) Bhf,1,3540
4150,10231_700,328,120839745,S Blankenfelde (TF) Bhf,1,3540
4151,10231_700,328,120839744,S Blankenfelde (TF) Bhf,1,3540
4152,10231_700,328,120839743,S Blankenfelde (TF) Bhf,1,3540
4153,10231_700,318,120839308,S Buch,1,3539
4154,10231_700,319,120839430,S Buch,1,3539
4155,10231_700,318,120839307,S Buch,1,3539
4156,10231_700,319,120839429,S Buch,1,3539
4157,10231_700,319,120839428,S Buch,1,3539
4158,10231_700,319,120839427,S Buch,1,3539
4159,10231_700,318,120839306,S Buch,1,3539
4160,10231_700,319,120839426,S Buch,1,3539
4161,10231_700,319,120839425,S Buch,1,3539
4162,10231_700,320,120839305,S Buch,1,3539
4163,10231_700,321,120839291,S Buch,1,3539
4164,10231_700,319,120839423,S Buch,1,3539
4165,10231_700,320,120839304,S Buch,1,3539
4166,10231_700,319,120839421,S Buch,1,3539
4167,10231_700,321,120839290,S Buch,1,3539
4168,10231_700,320,120839303,S Buch,1,3539
4169,10231_700,319,120839419,S Buch,1,3539
4170,10231_700,319,120839418,S Buch,1,3539
4171,10231_700,321,120839289,S Buch,1,3539
4172,10231_700,319,120839417,S Buch,1,3539
4173,10231_700,319,120839416,S Buch,1,3539
4174,10231_700,319,120839415,S Buch,1,3539
4175,10231_700,321,120839288,S Buch,1,3539
4176,10231_700,319,120839414,S Buch,1,3539
4177,10231_700,319,120839413,S Buch,1,3539
4178,10231_700,322,120839287,S Buch,1,3539
4179,10231_700,319,120839411,S Buch,1,3539
4180,10231_700,322,120839286,S Buch,1,3539
4181,10231_700,319,120839409,S Buch,1,3539
4182,10231_700,322,120839285,S Buch,1,3539
4183,10231_700,319,120839407,S Buch,1,3539
4184,10231_700,322,120839284,S Buch,1,3539
4185,10231_700,319,120839405,S Buch,1,3539
4186,10231_700,322,120839283,S Buch,1,3539
4187,10231_700,319,120839403,S Buch,1,3539
4188,10231_700,322,120839282,S Buch,1,3539
4189,10231_700,319,120839401,S Buch,1,3539
4190,10231_700,322,120839281,S Buch,1,3539
4191,10231_700,319,120839399,S Buch,1,3539
4192,10231_700,322,120839280,S Buch,1,3539
4193,10231_700,319,120839397,S Buch,1,3539
4194,10231_700,322,120839279,S Buch,1,3539
4195,10231_700,322,120839278,S Buch,1,3539
4196,10231_700,322,120839277,S Buch,1,3539
4197,10231_700,322,120839276,S Buch,1,3539
4198,10231_700,322,120839275,S Buch,1,3539
4199,10231_700,322,120839274,S Buch,1,3539
4200,10231_700,322,120839273,S Buch,1,3539
4201,10231_700,322,120839272,S Buch,1,3539
4202,10231_700,322,120839271,S Buch,1,3539
4203,10231_700,322,120839270,S Buch,1,3539
4204,10231_700,322,120839269,S Buch,1,3539
4205,10231_700,322,120839268,S Buch,1,3539
4206,10231_700,322,120839267,S Buch,1,3539
4207,10231_700,322,120839266,S Buch,1,3539
4208,10231_700,322,120839265,S Buch,1,3539
4209,10231_700,322,120839264,S Buch,1,3539
4210,10231_700,322,120839263,S Buch,1,3539
4211,10231_700,322,120839262,S Buch,1,3539
4212,10231_700,322,120839261,S Buch,1,3539
4213,10231_700,322,120839260,S Buch,1,3539
4214,10231_700,322,120839259,S Buch,1,3539
4215,10231_700,322,120839258,S Buch,1,3539
4216,10231_700,322,120839257,S Buch,1,3539
4217,10231_700,322,120839256,S Buch,1,3539
4218,10231_700,322,120839255,S Buch,1,3539
4219,10231_700,322,120839254,S Buch,1,3539
4220,10231_700,322,120839253,S Buch,1,3539
4221,10231_700,322,120839252,S Buch,1,3539
4222,10231_700,322,120839251,S Buch,1,3539
4223,10231_700,322,120839250,S Buch,1,3539
4224,10231_700,322,120839249,S Buch,1,3539
4225,10231_700,322,120839248,S Buch,1,3539
4226,10231_700,322,120839247,S Buch,1,3539
4227,10231_700,322,120839246,S Buch,1,3539
4228,10231_700,322,120839245,S Buch,1,3539
4229,10231_700,322,120839244,S Buch,1,3539
4230,10231_700,322,120839243,S Buch,1,3539
4231,10231_700,322,120839242,S Buch,1,3539
4232,10231_700,322,120839241,S Buch,1,3539
4233,10231_700,322,120839240,S Buch,1,3539
4234,10231_700,322,120839239,S Buch,1,3539
4235,10231_700,322,120839238,S Buch,1,3539
4236,10231_700,322,120839237,S Buch,1,3539
4237,10231_700,322,120839236,S Buch,1,3539
4238,10231_700,322,120839235,S Buch,1,3539
4239,10231_700,322,120839234,S Buch,1,3539
4240,10231_700,322,120839233,S Buch,1,3539
4241,10231_700,322,120839232,S Buch,1,3539
4242,10231_700,322,120839231,S Buch,1,3539
4243,10231_700,322,120839230,S Buch,1,3539
4244,10231_700,322,120839229,S Buch,1,3539
4245,10231_700,322,120839228,S Buch,1,3539
4246,10231_700,322,120839227,S Buch,1,3539
4247,10231_700,322,120839226,S Buch,1,3539
4248,10231_700,322,120839225,S Buch,1,3539
4249,10231_700,322,120839224,S Buch,1,3539
4250,10231_700,322,120839223,S Buch,1,3539
4251,10231_700,322,120839222,S Buch,1,3539
4252,10231_700,322,120839221,S Buch,1,3539
4253,10231_700,322,120839220,S Buch,1,3539
4254,10231_700,322,120839219,S Buch,1,3539
4255,10231_700,322,120839218,S Buch,1,3539
4256,10231_700,322,120839217,S Buch,1,3539
4257,10231_700,322,120839216,S Buch,1,3539
4258,10231_700,322,120839215,S Buch,1,3539
4259,10231_700,322,120839214,S Buch,1,3539
4260,10231_700,322,120839213,S Buch,1,3539
4261,10231_700,322,120839212,S Buch,1,3539
4262,10231_700,322,120839211,S Buch,1,3539
4263,10231_700,322,120839210,S Buch,1,3539
4264,10231_700,322,120839209,S Buch,1,3539
4265,10231_700,322,120839208,S Buch,1,3539
4266,10231_700,322,120839207,S Buch,1,3539
4267,10231_700,322,120839206,S Buch,1,3539
4268,10231_700,323,120839205,S Buch,1,3539
4269,10231_700,322,120839204,S Buch,1,3539
4270,10231_700,323,120839203,S Buch,1,3539
4271,10231_700,324,120839202,S Buch,1,3539
4272,10231_700,324,120839201,S Buch,1,3539
4273,10231_700,324,120839200,S Buch,1,3539
4274,10231_700,324,120839199,S Buch,1,3539
4275,10231_700,324,120839198,S Buch,1,3539
4276,10231_700,325,120839197,S Buch,1,3539
4277,10231_700,320,120839297,S Buch,1,3539
4278,10231_700,325,120839196,S Buch,1,3539
4279,10231_700,325,120839195,S Buch,1,3539
4280,10231_700,320,120839296,S Buch,1,3539
4281,10231_700,325,120839194,S Buch,1,3539
4282,10231_700,320,120839295,S Buch,1,3539
4283,10231_700,320,120839294,S Buch,1,3539
4284,10231_700,320,120839293,S Buch,1,3539
4285,10231_700,320,120839292,S Buch,1,3539
4286,10231_700,317,120839639,S Pankow-Heinersdorf,1,3537
4287,10231_700,317,120839638,S Pankow-Heinersdorf,1,3537
4288,10231_700,317,120839637,S Pankow-Heinersdorf,1,3537
4289,10231_700,317,120839636,S Pankow-Heinersdorf,1,3537
4290,10231_700,317,120839635,S Pankow-Heinersdorf,1,3537
4291,10231_700,317,120839634,S Pankow-Heinersdorf,1,3537
4292,10231_700,317,120839633,S Pankow-Heinersdorf,1,3537
4293,10231_700,317,120839632,S Pankow-Heinersdorf,1,3537
4294,10231_700,317,120839631,S Pankow-Heinersdorf,1,3537
4295,10231_700,317,120839630,S Pankow-Heinersdorf,1,3537
4296,10231_700,317,120839629,S Pankow-Heinersdorf,1,3537
4297,10231_700,317,120839628,S Pankow-Heinersdorf,1,3537
4298,10231_700,317,120839627,S Pankow-Heinersdorf,1,3537
4299,10231_700,317,120839626,S Pankow-Heinersdorf,1,3537
4300,10231_700,317,120839625,S Pankow-Heinersdorf,1,3537
4301,10231_700,317,120839624,S Pankow-Heinersdorf,1,3537
4302,10231_700,317,120839623,S Pankow-Heinersdorf,1,3537
4303,10231_700,317,120839622,S Pankow-Heinersdorf,1,3537
4304,10231_700,317,120839621,S Pankow-Heinersdorf,1,3537
4305,10231_700,317,120839620,S Pankow-Heinersdorf,1,3537
4306,10231_700,317,120839619,S Pankow-Heinersdorf,1,3537
4307,10231_700,317,120839618,S Pankow-Heinersdorf,1,3537
4308,10231_700,317,120839617,S Pankow-Heinersdorf,1,3537
4309,10231_700,317,120839616,S Pankow-Heinersdorf,1,3537
4310,10231_700,317,120839615,S Pankow-Heinersdorf,1,3537
4311,10231_700,317,120839614,S Pankow-Heinersdorf,1,3537
4312,10231_700,317,120839613,S Pankow-Heinersdorf,1,3537
4313,10231_700,317,120839612,S Pankow-Heinersdorf,1,3537
4314,10231_700,317,120839611,S Pankow-Heinersdorf,1,3537
4315,10231_700,317,120839610,S Pankow-Heinersdorf,1,3537
4316,10231_700,317,120839609,S Pankow-Heinersdorf,1,3537
4317,10231_700,317,120839608,S Pankow-Heinersdorf,1,3537
4318,10231_700,317,120839607,S Pankow-Heinersdorf,1,3537
4319,10231_700,317,120839606,S Pankow-Heinersdorf,1,3537
4320,10231_700,317,120839605,S Pankow-Heinersdorf,1,3537
4321,10231_700,317,120839604,S Pankow-Heinersdorf,1,3537
4322,10231_700,317,120839603,S Pankow-Heinersdorf,1,3537
4323,10231_700,317,120839602,S Pankow-Heinersdorf,1,3537
4324,10231_700,317,120839601,S Pankow-Heinersdorf,1,3537
4325,10231_700,317,120839600,S Pankow-Heinersdorf,1,3537
4326,10231_700,317,120839599,S Pankow-Heinersdorf,1,3537
4327,10231_700,317,120839598,S Pankow-Heinersdorf,1,3537
4328,10231_700,317,120839597,S Pankow-Heinersdorf,1,3537
4329,10231_700,317,120839596,S Pankow-Heinersdorf,1,3537
4330,10231_700,317,120839595,S Pankow-Heinersdorf,1,3537
4331,10231_700,317,120839594,S Pankow-Heinersdorf,1,3537
4332,10231_700,317,120839593,S Pankow-Heinersdorf,1,3537
4333,10231_700,317,120839592,S Pankow-Heinersdorf,1,3537
4334,10231_700,317,120839591,S Pankow-Heinersdorf,1,3537
4335,10231_700,317,120839590,S Pankow-Heinersdorf,1,3537
4336,10231_700,317,120839589,S Pankow-Heinersdorf,1,3537
4337,10231_700,317,120839588,S Pankow-Heinersdorf,1,3537
4338,10231_700,317,120839587,S Pankow-Heinersdorf,1,3537
4339,10231_700,317,120839586,S Pankow-Heinersdorf,1,3537
4340,10231_700,317,120839585,S Pankow-Heinersdorf,1,3537
4341,10231_700,317,120839584,S Pankow-Heinersdorf,1,3537
4342,10231_700,317,120839583,S Pankow-Heinersdorf,1,3537
4343,10231_700,317,120839582,S Pankow-Heinersdorf,1,3537
4344,10231_700,317,120839581,S Pankow-Heinersdorf,1,3537
4345,10231_700,317,120839580,S Pankow-Heinersdorf,1,3537
4346,10231_700,317,120839579,S Pankow-Heinersdorf,1,3537
4347,10231_700,317,120839578,S Pankow-Heinersdorf,1,3537
4348,10231_700,317,120839577,S Pankow-Heinersdorf,1,3537
4349,10231_700,317,120839576,S Pankow-Heinersdorf,1,3537
4350,10231_700,317,120839575,S Pankow-Heinersdorf,1,3537
4351,10231_700,317,120839574,S Pankow-Heinersdorf,1,3537
4352,10231_700,317,120839573,S Pankow-Heinersdorf,1,3537
4353,10231_700,317,120839572,S Pankow-Heinersdorf,1,3537
4354,10231_700,317,120839571,S Pankow-Heinersdorf,1,3537
4355,10231_700,317,120839570,S Pankow-Heinersdorf,1,3537
4356,10231_700,317,120839569,S Pankow-Heinersdorf,1,3537
4357,10231_700,317,120839568,S Pankow-Heinersdorf,1,3537
4358,10231_700,317,120839567,S Pankow-Heinersdorf,1,3537
4359,10231_700,317,120839566,S Pankow-Heinersdorf,1,3537
4360,10231_700,317,120839565,S Pankow-Heinersdorf,1,3537
4361,10231_700,317,120839564,S Pankow-Heinersdorf,1,3537
4362,10231_700,317,120839563,S Pankow-Heinersdorf,1,3537
4363,10231_700,317,120839562,S Pankow-Heinersdorf,1,3537
4364,10231_700,317,120839561,S Pankow-Heinersdorf,1,3537
4365,10231_700,317,120839560,S Pankow-Heinersdorf,1,3537
4366,10231_700,317,120839559,S Pankow-Heinersdorf,1,3537
4367,10231_700,317,120839558,S Pankow-Heinersdorf,1,3537
4368,10231_700,317,120839557,S Pankow-Heinersdorf,1,3537
4369,10231_700,317,120839556,S Pankow-Heinersdorf,1,3537
4370,10231_700,317,120839555,S Pankow-Heinersdorf,1,3537
4371,10231_700,317,120839554,S Pankow-Heinersdorf,1,3537
4372,10231_700,317,120839553,S Pankow-Heinersdorf,1,3537
4373,10231_700,317,120839552,S Pankow-Heinersdorf,1,3537
4374,10231_700,317,120839551,S Pankow-Heinersdorf,1,3537
4375,10231_700,317,120839550,S Pankow-Heinersdorf,1,3537
4376,10231_700,317,120839549,S Pankow-Heinersdorf,1,3537
4377,10231_700,317,120839548,S Pankow-Heinersdorf,1,3537
4378,10231_700,317,120839547,S Pankow-Heinersdorf,1,3537
4379,10231_700,317,120839546,S Pankow-Heinersdorf,1,3537
4380,10231_700,317,120839545,S Pankow-Heinersdorf,1,3537
4381,10231_700,317,120839544,S Pankow-Heinersdorf,1,3537
4382,10231_700,317,120839543,S Pankow-Heinersdorf,1,3537
4383,10231_700,317,120839542,S Pankow-Heinersdorf,1,3537
4384,10231_700,317,120839541,S Pankow-Heinersdorf,1,3537
4385,10231_700,317,120839540,S Pankow-Heinersdorf,1,3538
4386,10231_700,317,120839539,S Pankow-Heinersdorf,1,3538
4387,10231_700,317,120839538,S Pankow-Heinersdorf,1,3538
4388,10231_700,317,120839537,S Pankow-Heinersdorf,1,3538
4389,10231_700,317,120839536,S Pankow-Heinersdorf,1,3538
4390,10231_700,317,120839535,S Pankow-Heinersdorf,1,3538
4391,10231_700,317,120839534,S Pankow-Heinersdorf,1,3538
4392,10231_700,317,120839533,S Pankow-Heinersdorf,1,3538
4393,10231_700,317,120839532,S Pankow-Heinersdorf,1,3538
4394,10231_700,317,120839531,S Pankow-Heinersdorf,1,3538
4395,10231_700,317,120839530,S Pankow-Heinersdorf,1,3538
4396,10231_700,317,120839529,S Pankow-Heinersdorf,1,3538
4397,10231_700,317,120839528,S Pankow-Heinersdorf,1,3538
4398,10231_700,317,120839527,S Pankow-Heinersdorf,1,3538
4399,10231_700,317,120839526,S Pankow-Heinersdorf,1,3538
4400,10231_700,317,120839525,S Pankow-Heinersdorf,1,3538
4401,10231_700,317,120839524,S Pankow-Heinersdorf,1,3538
4402,10231_700,317,120839523,S Pankow-Heinersdorf,1,3538
4403,10231_700,317,120839522,S Pankow-Heinersdorf,1,3538
4404,10231_700,317,120839521,S Pankow-Heinersdorf,1,3538
4405,10231_700,317,120839520,S Pankow-Heinersdorf,1,3538
4406,10231_700,317,120839519,S Pankow-Heinersdorf,1,3538
4407,10231_700,317,120839518,S Pankow-Heinersdorf,1,3538
4408,10231_700,317,120839517,S Pankow-Heinersdorf,1,3538
4409,10231_700,317,120839516,S Pankow-Heinersdorf,1,3538
4410,10231_700,317,120839515,S Pankow-Heinersdorf,1,3538
4411,10231_700,317,120839514,S Pankow-Heinersdorf,1,3538
4412,10231_700,317,120839513,S Pankow-Heinersdorf,1,3538
4413,10231_700,317,120839512,S Pankow-Heinersdorf,1,3538
4414,10231_700,317,120839511,S Pankow-Heinersdorf,1,3538
4415,10231_700,317,120839510,S Pankow-Heinersdorf,1,3538
4416,10231_700,317,120839509,S Pankow-Heinersdorf,1,3538
4417,10231_700,317,120839508,S Pankow-Heinersdorf,1,3538
4418,10231_700,317,120839507,S Pankow-Heinersdorf,1,3538
4419,10231_700,317,120839506,S Pankow-Heinersdorf,1,3538
4420,10231_700,317,120839505,S Pankow-Heinersdorf,1,3538
4421,10231_700,317,120839504,S Pankow-Heinersdorf,1,3538
4422,10231_700,317,120839503,S Pankow-Heinersdorf,1,3538
4423,10231_700,317,120839502,S Pankow-Heinersdorf,1,3538
4424,10231_700,317,120839501,S Pankow-Heinersdorf,1,3538
4425,10231_700,317,120839500,S Pankow-Heinersdorf,1,3538
4426,10231_700,317,120839499,S Pankow-Heinersdorf,1,3538
4427,10231_700,317,120839498,S Pankow-Heinersdorf,1,3538
4428,10231_700,317,120839497,S Pankow-Heinersdorf,1,3538
4429,10231_700,317,120839496,S Pankow-Heinersdorf,1,3538
4430,10231_700,317,120839495,S Pankow-Heinersdorf,1,3538
4431,10231_700,317,120839494,S Pankow-Heinersdorf,1,3538
4432,10231_700,317,120839493,S Pankow-Heinersdorf,1,3538
4433,10231_700,317,120839492,S Pankow-Heinersdorf,1,3538
4434,10231_700,317,120839491,S Pankow-Heinersdorf,1,3538
4435,10231_700,317,120839490,S Pankow-Heinersdorf,1,3538
4436,10231_700,317,120839489,S Pankow-Heinersdorf,1,3538
4437,10231_700,317,120839488,S Pankow-Heinersdorf,1,3538
4438,10231_700,317,120839487,S Pankow-Heinersdorf,1,3538
4439,10231_700,317,120839486,S Pankow-Heinersdorf,1,3538
4440,10231_700,317,120839485,S Pankow-Heinersdorf,1,3538
4441,10231_700,317,120839484,S Pankow-Heinersdorf,1,3538
4442,10231_700,317,120839483,S Pankow-Heinersdorf,1,3538
4443,10231_700,317,120839482,S Pankow-Heinersdorf,1,3538
4444,10231_700,317,120839481,S Pankow-Heinersdorf,1,3538
4445,10231_700,317,120839480,S Pankow-Heinersdorf,1,3538
4446,10231_700,317,120839479,S Pankow-Heinersdorf,1,3538
4447,10231_700,317,120839478,S Pankow-Heinersdorf,1,3538
4448,10231_700,317,120839477,S Pankow-Heinersdorf,1,3538
4449,10231_700,317,120839476,S Pankow-Heinersdorf,1,3538
4450,10231_700,317,120839475,S Pankow-Heinersdorf,1,3538
4451,10231_700,317,120839474,S Pankow-Heinersdorf,1,3538
4452,10231_700,317,120839473,S Pankow-Heinersdorf,1,3538
4453,10231_700,317,120839472,S Pankow-Heinersdorf,1,3538
4454,10231_700,317,120839471,S Pankow-Heinersdorf,1,3538
4455,10231_700,317,120839470,S Pankow-Heinersdorf,1,3538
4456,10231_700,317,120839469,S Pankow-Heinersdorf,1,3538
4457,10231_700,317,120839468,S Pankow-Heinersdorf,1,3538
4458,10231_700,317,120839467,S Pankow-Heinersdorf,1,3538
4459,10231_700,317,120839466,S Pankow-Heinersdorf,1,3538
4460,10231_700,317,120839465,S Pankow-Heinersdorf,1,3538
4461,10231_700,317,120839464,S Pankow-Heinersdorf,1,3538
4462,10231_700,317,120839463,S Pankow-Heinersdorf,1,3538
4463,10231_700,317,120839462,S Pankow-Heinersdorf,1,3538
4464,10231_700,317,120839461,S Pankow-Heinersdorf,1,3538
4465,10231_700,317,120839460,S Pankow-Heinersdorf,1,3538
4466,10231_700,317,120839459,S Pankow-Heinersdorf,1,3538
4467,10231_700,317,120839458,S Pankow-Heinersdorf,1,3538
4468,10231_700,317,120839457,S Pankow-Heinersdorf,1,3538
4469,10231_700,317,120839456,S Pankow-Heinersdorf,1,3538
4470,10231_700,317,120839455,S Pankow-Heinersdorf,1,3538
4471,10231_700,317,120839454,S Pankow-Heinersdorf,1,3538
4472,10231_700,317,120839453,S Pankow-Heinersdorf,1,3538
4473,10231_700,317,120839452,S Pankow-Heinersdorf,1,3538
4474,10231_700,317,120839451,S Pankow-Heinersdorf,1,3538
4475,10231_700,317,120839450,S Pankow-Heinersdorf,1,3538
4476,10231_700,317,120839449,S Pankow-Heinersdorf,1,3538
4477,10231_700,317,120839448,S Pankow-Heinersdorf,1,3538
4478,10231_700,317,120839447,S Pankow-Heinersdorf,1,3538
4479,10231_700,317,120839446,S Pankow-Heinersdorf,1,3538
4480,10231_700,317,120839445,S Pankow-Heinersdorf,1,3538
4481,10231_700,317,120839444,S Pankow-Heinersdorf,1,3538
4482,10231_700,317,120839443,S Pankow-Heinersdorf,1,3538
4483,10231_700,317,120839442,S Pankow-Heinersdorf,1,3538
4484,10231_700,279,120839691,S Zepernick,1,3541
4485,10231_700,279,120839690,S Zepernick,1,3541
4486,10231_700,279,120839689,S Zepernick,1,3541
4487,10231_700,279,120839688,S Zepernick,1,3541
4488,10231_700,279,120839687,S Zepernick,1,3541
4489,10231_700,279,120839686,S Zepernick,1,3541
4490,10231_700,279,120839685,S Zepernick,1,3541
4491,10231_700,279,120839684,S Zepernick,1,3541
4492,10231_700,279,120839683,S Zepernick,1,3541
4493,10231_700,279,120839682,S Zepernick,1,3541
4494,10231_700,279,120839681,S Zepernick,1,3541
4495,10231_700,279,120839680,S Zepernick,1,3541
4496,10231_700,279,120839679,S Zepernick,1,3541
4497,10231_700,279,120839678,S Zepernick,1,3541
4498,10231_700,279,120839677,S Zepernick,1,3541
4499,10231_700,279,120839676,S Zepernick,1,3541
4500,10231_700,279,120839675,S Zepernick,1,3541
4501,10231_700,279,120839674,S Zepernick,1,3541
4502,10231_700,279,120839673,S Zepernick,1,3541
4503,10231_700,279,120839672,S Zepernick,1,3541
4504,10231_700,279,120839671,S Zepernick,1,3541
4505,10231_700,279,120839670,S Zepernick,1,3541
4506,10231_700,326,120839669,S Zepernick,1,3541
4507,10231_700,326,120839668,S Zepernick,1,3541
4508,10231_700,326,120839667,S Zepernick,1,3541
4509,10231_700,326,120839666,S Zepernick,1,3541
4510,10231_700,326,120839665,S Zepernick,1,3541
4511,10231_700,326,120839664,S Zepernick,1,3541
4512,10231_700,326,120839663,S Zepernick,1,3541
4513,10231_700,326,120839662,S Zepernick,1,3541
4514,10231_700,326,120839661,S Zepernick,1,3541
4515,10231_700,326,120839660,S Zepernick,1,3541
4516,10231_700,326,120839659,S Zepernick,1,3541
4517,10231_700,326,120839658,S Zepernick,1,3541
4518,10231_700,326,120839657,S Zepernick,1,3541
4519,10231_700,326,120839656,S Zepernick,1,3541
4520,10231_700,326,120839655,S Zepernick,1,3541
4521,10231_700,326,120839654,S Zepernick,1,3541
4522,10231_700,326,120839653,S Zepernick,1,3541
4523,10231_700,326,120839652,S Zepernick,1,3541
4524,10231_700,326,120839651,S Zepernick,1,3541
4525,10231_700,326,120839650,S Zepernick,1,3541
4526,10231_700,326,120839649,S Zepernick,1,3541
4527,10231_700,326,120839648,S Zepernick,1,3541
4528,10231_700,326,120839647,S Zepernick,1,3541
4529,10231_700,326,120839646,S Zepernick,1,3541
4530,10231_700,326,120839645,S Zepernick,1,3541
4531,10231_700,326,120839644,S Zepernick,1,3541
4532,10231_700,326,120839643,S Zepernick,1,3541
4533,10231_700,326,120839642,S Zepernick,1,3541
4534,10231_700,326,120839641,S Zepernick,1,3541
4535,10231_700,326,120839640,S Zepernick,1,3541
4536,10231_700,327,120839705,S Zepernick,1,3541
4537,10231_700,327,120839704,S Zepernick,1,3541
4538,10231_700,327,120839703,S Zepernick,1,3541
4539,10231_700,327,120839702,S Zepernick,1,3541
4540,10231_700,327,120839701,S Zepernick,1,3541
4541,10231_700,327,120839700,S Zepernick,1,3541
4542,10231_700,327,120839699,S Zepernick,1,3541
4543,10231_700,327,120839698,S Zepernick,1,3541
4544,10231_700,327,120839697,S Zepernick,1,3541
4545,10231_700,327,120839696,S Zepernick,1,3541
4546,10231_700,327,120839695,S Zepernick,1,3541
4547,10231_700,327,120839694,S Zepernick,1,3541
4548,10231_700,327,120839693,S Zepernick,1,3541
4549,10231_700,327,120839692,S Zepernick,1,3541
4550,10229_109,262,112292582,S Schöneweide Bhf,0,3526
4551,10229_109,262,112292581,S Schöneweide Bhf,0,3526
4552,10229_109,262,112292580,S Schöneweide Bhf,0,3526
4553,10229_109,263,112292596,S Schöneweide Bhf,0,3526
4554,10229_109,263,112292595,S Schöneweide Bhf,0,3526
4555,10229_109,262,112292579,S Schöneweide Bhf,0,3526
4556,10229_109,263,112292594,S Schöneweide Bhf,0,3526
4557,10229_109,268,112292560,S Schöneweide Bhf,0,3526
4558,10229_109,8,112292578,S Schöneweide Bhf,0,3526
4559,10229_109,8,112292577,S Schöneweide Bhf,0,3526
4560,10229_109,268,112292559,S Schöneweide Bhf,0,3526
4561,10229_109,8,112292576,S Schöneweide Bhf,0,3526
4562,10229_109,268,112292558,S Schöneweide Bhf,0,3526
4563,10229_109,8,112292575,S Schöneweide Bhf,0,3526
4564,10229_109,8,112292453,S Schöneweide Bhf,0,3526
4565,10229_109,268,112292557,S Schöneweide Bhf,0,3526
4566,10229_109,268,112292556,S Schöneweide Bhf,0,3526
4567,10229_109,268,112292555,S Schöneweide Bhf,0,3526
4568,10229_109,268,112292554,S Schöneweide Bhf,0,3526
4569,10229_109,268,112292553,S Schöneweide Bhf,0,3526
4570,10229_109,268,112292452,S Schöneweide Bhf,0,3526
4571,10229_109,11,112292574,S Schöneweide Bhf,0,3526
4572,10229_109,11,112292573,S Schöneweide Bhf,0,3526
4573,10229_109,11,112292572,S Schöneweide Bhf,0,3526
4574,10229_109,11,112292571,S Schöneweide Bhf,0,3526
4575,10229_109,11,112292570,S Schöneweide Bhf,0,3526
4576,10229_109,11,112292569,S Schöneweide Bhf,0,3526
4577,10229_109,11,112292568,S Schöneweide Bhf,0,3526
4578,10229_109,11,112292567,S Schöneweide Bhf,0,3526
4579,10229_109,11,112292566,S Schöneweide Bhf,0,3526
4580,10229_109,11,112292565,S Schöneweide Bhf,0,3526
4581,10229_109,329,112292564,S Schöneweide Bhf,0,3526
4582,10229_109,329,112292563,S Schöneweide Bhf,0,3526
4583,10229_109,329,112292562,S Schöneweide Bhf,0,3526
4584,10229_109,329,112292561,S Schöneweide Bhf,0,3526
4585,10229_109,330,112292585,S Schöneweide Bhf,0,3526
4586,10229_109,330,112292584,S Schöneweide Bhf,0,3526
4587,10229_109,330,112292583,S Schöneweide Bhf,0,3526
4588,10229_109,210,120807286,S Schöneweide Bhf,0,3530
4589,10229_109,263,112292549,S+U Hermannstr.,0,3527
