station_name,station_id,line_name,latitude,longitude,district_name,station_link
Kochstraße,621,U6,52.505833333333335,13.390555555555556,Kreuzberg,https://de.wikipedia.org/wiki/U-Bahnhof_Kochstra%C3%9Fe
Mehringdamm,624,U6,52.49444444444445,13.38861111111111,Kreuzberg,https://de.wikipedia.org/wiki/U-Bahnhof_Mehringdamm
Mehringdamm,726,U7,52.49444444444445,13.38861111111111,Kreuzberg,https://de.wikipedia.org/wiki/U-Bahnhof_Mehringdamm
Platz der Luftbrücke,626,U6,52.48555555555556,13.385833333333334,Kreuzberg,https://de.wikipedia.org/wiki/U-Bahnhof_Platz_der_Luftbr%C3%BCcke
Paradestraße,627,U6,52.47805555555556,13.386111111111111,Tempelhof,https://de.wikipedia.org/wiki/U-Bahnhof_Paradestra%C3%9Fe
Tempelhof,628,U6,52.47083333333333,13.385277777777778,Tempelhof,https://de.wikipedia.org/wiki/Bahnhof_Berlin-Tempelhof
Alt-Tempelhof,629,U6,52.46611111111111,13.385555555555555,Tempelhof,https://de.wikipedia.org/wiki/U-Bahnhof_Alt-Tempelhof
Kaiserin-Augusta-Straße,630,U6,52.46,13.384722222222223,Tempelhof,https://de.wikipedia.org/wiki/U-Bahnhof_Kaiserin-Augusta-Stra%C3%9Fe
Ullsteinstraße,631,U6,52.45388888888889,13.384444444444444,Tempelhof,https://de.wikipedia.org/wiki/U-Bahnhof_Ullsteinstra%C3%9Fe
Westphalweg,632,U6,52.44638888888889,13.385555555555555,Mariendorf,https://de.wikipedia.org/wiki/U-Bahnhof_Westphalweg
Alt-Mariendorf,633,U6,52.43972222222222,13.3875,Mariendorf,https://de.wikipedia.org/wiki/U-Bahnhof_Alt-Mariendorf
Rathaus Spandau,702,U7,52.53527777777778,13.199722222222222,Spandau,https://de.wikipedia.org/wiki/Bahnhof_Berlin-Spandau
Altstadt Spandau,703,U7,52.53916666666667,13.205555555555556,Spandau,https://de.wikipedia.org/wiki/U-Bahnhof_Altstadt_Spandau
Zitadelle,704,U7,52.53777777777778,13.217777777777778,Haselhorst,https://de.wikipedia.org/wiki/U-Bahnhof_Zitadelle
